Date,Product_Category,Revenue_EGP,Units_Sold,Price_Per_Unit,Is_Open,Is_White_Friday,Is_Weekend,Is_Thursday,Ramadan_Phase,Is_Ramadan,Is_Eid_Fitr,Is_Eid_Adha,Is_Coptic_Christmas,Is_Payday,Is_Payday_Early,Is_Payday_Late,Is_Summer,Is_Winter,Is_School_Season,Year,Month,Day,DayOfWeek,WeekOfYear
2024-07-08,Bakery,2840.0086644113744,81,35,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,8,0,28
2024-07-08,Dairy,4214.841971392646,70,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,8,0,28
2024-07-08,Beverages,5089.8191989433335,203,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,8,0,28
2024-07-08,Fresh_Produce,4032.0029044604316,201,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,8,0,28
2024-07-08,Frozen_Foods,3615.3823756389593,80,45,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,8,0,28
2024-07-08,Snacks,3922.2584083196266,261,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,8,0,28
2024-07-08,Household,4372.392519586484,87,50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,8,0,28
2024-07-08,Personal_Care,3766.5614171059515,53,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,8,0,28
2024-07-07,Bakery,2670.489209130536,76,35,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,7,6,27
2024-07-07,Dairy,4858.260925531384,80,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,7,6,27
2024-07-07,Beverages,5248.0829320346775,209,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,7,6,27
2024-07-07,Fresh_Produce,4308.449896163181,215,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,7,6,27
2024-07-07,Frozen_Foods,3702.6422841185963,82,45,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,7,6,27
2024-07-07,Snacks,5279.8131108299785,351,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,7,6,27
2024-07-07,Household,5267.2800227930975,105,50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,7,6,27
2024-07-07,Personal_Care,3987.4502856449676,56,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,7,6,27
2024-07-06,Bakery,3902.5507261262364,111,35,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,6,5,27
2024-07-06,Dairy,6923.9792021459125,115,60,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,6,5,27
2024-07-06,Beverages,9057.200354482842,362,25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,6,5,27
2024-07-06,Fresh_Produce,6464.814805233685,323,20,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,6,5,27
2024-07-06,Frozen_Foods,4353.572917054952,96,45,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,6,5,27
2024-07-06,Snacks,7667.666979921585,511,15,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,6,5,27
2024-07-06,Household,7016.223902719063,140,50,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,6,5,27
2024-07-06,Personal_Care,5455.935215604703,77,70,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,7,6,5,27
2024-07-04,Bakery,2698.9979069814653,77,35,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2024,7,4,3,27
2024-07-04,Dairy,5322.185864714044,88,60,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2024,7,4,3,27
2024-07-04,Beverages,6078.276669520592,243,25,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2024,7,4,3,27
2024-07-04,Fresh_Produce,4409.178379425089,220,20,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2024,7,4,3,27
2024-07-04,Frozen_Foods,3994.797921675168,88,45,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2024,7,4,3,27
2024-07-04,Snacks,4220.372876098491,281,15,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2024,7,4,3,27
2024-07-04,Household,6251.430876612703,125,50,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2024,7,4,3,27
2024-07-04,Personal_Care,3959.5380072181783,56,70,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2024,7,4,3,27
2024-07-03,Bakery,1993.5604436554374,56,35,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,3,2,27
2024-07-03,Dairy,3434.5861556228006,57,60,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,3,2,27
2024-07-03,Beverages,3904.822244833713,156,25,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,3,2,27
2024-07-03,Fresh_Produce,3484.1077975125772,174,20,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,3,2,27
2024-07-03,Frozen_Foods,2418.090227891157,53,45,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,3,2,27
2024-07-03,Snacks,3858.8385890662003,257,15,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,3,2,27
2024-07-03,Household,4441.162070030007,88,50,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,3,2,27
2024-07-03,Personal_Care,3529.3197701284103,50,70,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,3,2,27
2024-07-02,Bakery,1958.538171626883,55,35,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,2,1,27
2024-07-02,Dairy,3632.0234474442786,60,60,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,2,1,27
2024-07-02,Beverages,4374.737870983383,174,25,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,2,1,27
2024-07-02,Fresh_Produce,3283.2699635873732,164,20,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,2,1,27
2024-07-02,Frozen_Foods,2320.327586811315,51,45,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,2,1,27
2024-07-02,Snacks,3535.238486363118,235,15,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,2,1,27
2024-07-02,Household,3914.4516653407036,78,50,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,2,1,27
2024-07-02,Personal_Care,2884.3204274340133,41,70,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,2,1,27
2024-07-01,Bakery,2186.995170512149,62,35,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,1,0,27
2024-07-01,Dairy,3805.64979413024,63,60,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,1,0,27
2024-07-01,Beverages,4023.6980305134953,160,25,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,1,0,27
2024-07-01,Fresh_Produce,2815.29802275374,140,20,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,1,0,27
2024-07-01,Frozen_Foods,2516.0306708639228,55,45,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,1,0,27
2024-07-01,Snacks,3703.157526383731,246,15,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,1,0,27
2024-07-01,Household,4287.729248146569,85,50,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,1,0,27
2024-07-01,Personal_Care,2986.226980207579,42,70,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,7,1,0,27
2024-06-30,Bakery,1948.0131223256587,55,35,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,30,6,26
2024-06-30,Dairy,4068.246322435874,67,60,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,30,6,26
2024-06-30,Beverages,3515.1581164756526,140,25,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,30,6,26
2024-06-30,Fresh_Produce,2786.9667227293176,139,20,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,30,6,26
2024-06-30,Frozen_Foods,2599.165493270432,57,45,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,30,6,26
2024-06-30,Snacks,3984.1241222469216,265,15,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,30,6,26
2024-06-30,Household,3635.6150383531754,72,50,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,30,6,26
2024-06-30,Personal_Care,3221.705121810887,46,70,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,30,6,26
2024-06-29,Bakery,2527.0187895772756,72,35,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,29,5,26
2024-06-29,Dairy,4686.071620428134,78,60,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,29,5,26
2024-06-29,Beverages,5317.0939966005,212,25,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,29,5,26
2024-06-29,Fresh_Produce,3674.20847524488,183,20,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,29,5,26
2024-06-29,Frozen_Foods,2578.252700893629,57,45,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,29,5,26
2024-06-29,Snacks,5320.75175055671,354,15,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,29,5,26
2024-06-29,Household,4207.971661369115,84,50,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,29,5,26
2024-06-29,Personal_Care,3951.932468831961,56,70,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,29,5,26
2024-06-27,Bakery,2336.8504128871596,66,35,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2024,6,27,3,26
2024-06-27,Dairy,5113.238268178563,85,60,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2024,6,27,3,26
2024-06-27,Beverages,4502.719633212212,180,25,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2024,6,27,3,26
2024-06-27,Fresh_Produce,3566.04942085707,178,20,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2024,6,27,3,26
2024-06-27,Frozen_Foods,2866.633267471718,63,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2024,6,27,3,26
2024-06-27,Snacks,3843.722995085066,256,15,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2024,6,27,3,26
2024-06-27,Household,4822.895765065386,96,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2024,6,27,3,26
2024-06-27,Personal_Care,3521.1577610435734,50,70,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2024,6,27,3,26
2024-06-26,Bakery,2714.080165696237,77,35,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,26,2,26
2024-06-26,Dairy,4285.769437883213,71,60,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,26,2,26
2024-06-26,Beverages,5238.235775805725,209,25,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,26,2,26
2024-06-26,Fresh_Produce,4345.300141412239,217,20,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,26,2,26
2024-06-26,Frozen_Foods,3687.4700429358963,81,45,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,26,2,26
2024-06-26,Snacks,3869.8241367315254,257,15,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,26,2,26
2024-06-26,Household,4934.386381275024,98,50,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,26,2,26
2024-06-26,Personal_Care,4198.247544331018,59,70,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,26,2,26
2024-06-25,Bakery,2517.307021004262,71,35,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,25,1,26
2024-06-25,Dairy,3818.934285542857,63,60,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,25,1,26
2024-06-25,Beverages,4574.477743205288,182,25,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,25,1,26
2024-06-25,Fresh_Produce,4125.71054675628,206,20,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,25,1,26
2024-06-25,Frozen_Foods,3230.5351253296517,71,45,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,25,1,26
2024-06-25,Snacks,4674.220974340453,311,15,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,25,1,26
2024-06-25,Household,4206.518567117251,84,50,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,25,1,26
2024-06-25,Personal_Care,4120.295474808962,58,70,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,6,25,1,26
2024-06-24,Bakery,3078.453011997443,87,35,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,24,0,26
2024-06-24,Dairy,5370.550478205141,89,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,24,0,26
2024-06-24,Beverages,5620.376192040577,224,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,24,0,26
2024-06-24,Fresh_Produce,4407.610212624094,220,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,24,0,26
2024-06-24,Frozen_Foods,3025.2054099812262,67,45,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,24,0,26
2024-06-24,Snacks,5119.852664560924,341,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,24,0,26
2024-06-24,Household,4975.111921570373,99,50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,24,0,26
2024-06-24,Personal_Care,3574.3963287442107,51,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,24,0,26
2024-06-23,Bakery,3037.0974083558895,86,35,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,23,6,25
2024-06-23,Dairy,6051.69217884761,100,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,23,6,25
2024-06-23,Beverages,5445.527473338801,217,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,23,6,25
2024-06-23,Fresh_Produce,4755.257776668542,237,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,23,6,25
2024-06-23,Frozen_Foods,4139.96657808149,91,45,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,23,6,25
2024-06-23,Snacks,5458.678100708857,363,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,23,6,25
2024-06-23,Household,6964.927284372963,139,50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,23,6,25
2024-06-23,Personal_Care,3999.2408879303484,57,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,23,6,25
2024-06-22,Bakery,4710.145651810289,134,35,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,22,5,25
2024-06-22,Dairy,7106.5346007366525,118,60,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,22,5,25
2024-06-22,Beverages,7751.624821687705,310,25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,22,5,25
2024-06-22,Fresh_Produce,7590.784101928295,379,20,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,22,5,25
2024-06-22,Frozen_Foods,5026.45017093916,111,45,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,22,5,25
2024-06-22,Snacks,7013.715930177983,467,15,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,22,5,25
2024-06-22,Household,6544.644640342192,130,50,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,22,5,25
2024-06-22,Personal_Care,6123.992892225253,87,70,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,22,5,25
2024-06-20,Bakery,2683.615211416811,76,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,20,3,25
2024-06-20,Dairy,5601.6120660500155,93,60,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,20,3,25
2024-06-20,Beverages,5444.117619082964,217,25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,20,3,25
2024-06-20,Fresh_Produce,4424.867319932957,221,20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,20,3,25
2024-06-20,Frozen_Foods,3856.640536328017,85,45,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,20,3,25
2024-06-20,Snacks,5337.673259300938,355,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,20,3,25
2024-06-20,Household,6442.294559276159,128,50,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,20,3,25
2024-06-20,Personal_Care,3763.5220334458186,53,70,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,20,3,25
2024-06-19,Bakery,2696.669149242141,77,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,19,2,25
2024-06-19,Dairy,3863.193955271811,64,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,19,2,25
2024-06-19,Beverages,4655.154733878078,186,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,19,2,25
2024-06-19,Fresh_Produce,3501.8655029616953,175,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,19,2,25
2024-06-19,Frozen_Foods,2823.5374866651687,62,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,19,2,25
2024-06-19,Snacks,4314.924635082758,287,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,19,2,25
2024-06-19,Household,4443.63151643262,88,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,19,2,25
2024-06-19,Personal_Care,3861.6179878844328,55,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,19,2,25
2024-06-18,Bakery,2967.4388789512905,84,35,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,18,1,25
2024-06-18,Dairy,5561.699320820778,92,60,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,18,1,25
2024-06-18,Beverages,4965.956687771121,198,25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,18,1,25
2024-06-18,Fresh_Produce,4566.352374234955,228,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,18,1,25
2024-06-18,Frozen_Foods,3234.2583900051363,71,45,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,18,1,25
2024-06-18,Snacks,4739.068889450856,315,15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,18,1,25
2024-06-18,Household,5392.153349338046,107,50,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,18,1,25
2024-06-18,Personal_Care,4633.66106287846,66,70,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,18,1,25
2024-06-16,Bakery,1295.9249279170847,37,35,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,16,6,24
2024-06-16,Dairy,2611.502098167035,43,60,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,16,6,24
2024-06-16,Beverages,2789.947557328802,111,25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,16,6,24
2024-06-16,Fresh_Produce,1813.080409477527,90,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,16,6,24
2024-06-16,Frozen_Foods,1845.9779855377187,41,45,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,16,6,24
2024-06-16,Snacks,2019.6371292432577,134,15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,16,6,24
2024-06-16,Household,2401.9131758604744,48,50,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,16,6,24
2024-06-16,Personal_Care,1929.5919489539604,27,70,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,16,6,24
2024-06-15,Bakery,4635.43205553735,132,35,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,15,5,24
2024-06-15,Dairy,8994.271758386203,149,60,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,15,5,24
2024-06-15,Beverages,8578.093063969434,343,25,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,15,5,24
2024-06-15,Fresh_Produce,8073.971243129855,403,20,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,15,5,24
2024-06-15,Frozen_Foods,4816.894905901141,107,45,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,15,5,24
2024-06-15,Snacks,9868.192082287365,657,15,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,15,5,24
2024-06-15,Household,8368.242776313695,167,50,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,15,5,24
2024-06-15,Personal_Care,6308.790936204373,90,70,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2024,6,15,5,24
2024-06-13,Bakery,3187.051829882015,91,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,13,3,24
2024-06-13,Dairy,5427.825564050982,90,60,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,13,3,24
2024-06-13,Beverages,7258.014653929291,290,25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,13,3,24
2024-06-13,Fresh_Produce,5465.3518260297815,273,20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,13,3,24
2024-06-13,Frozen_Foods,3614.25208413011,80,45,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,13,3,24
2024-06-13,Snacks,5698.130499036114,379,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,13,3,24
2024-06-13,Household,6779.103734563794,135,50,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,13,3,24
2024-06-13,Personal_Care,5204.723383045895,74,70,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,13,3,24
2024-06-12,Bakery,3261.5627744169487,93,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,12,2,24
2024-06-12,Dairy,6584.800279505821,109,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,12,2,24
2024-06-12,Beverages,6520.055419014235,260,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,12,2,24
2024-06-12,Fresh_Produce,5311.636000197983,265,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,12,2,24
2024-06-12,Frozen_Foods,4422.771829491569,98,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,12,2,24
2024-06-12,Snacks,5311.587111518269,354,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,12,2,24
2024-06-12,Household,6905.364456769821,138,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,12,2,24
2024-06-12,Personal_Care,4758.030595320319,67,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,12,2,24
2024-06-09,Bakery,1883.7832960661785,53,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,9,6,23
2024-06-09,Dairy,3664.8257615515417,61,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,9,6,23
2024-06-09,Beverages,3401.3808963079014,136,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,9,6,23
2024-06-09,Fresh_Produce,2615.2089005075786,130,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,9,6,23
2024-06-09,Frozen_Foods,2220.0371170307935,49,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,9,6,23
2024-06-09,Snacks,2786.9053151395556,185,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,9,6,23
2024-06-09,Household,3735.318593899981,74,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,9,6,23
2024-06-09,Personal_Care,2768.187590860563,39,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,9,6,23
2024-06-08,Bakery,6917.354825287004,197,35,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,8,5,23
2024-06-08,Dairy,9211.502213875807,153,60,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,8,5,23
2024-06-08,Beverages,14545.135699821078,581,25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,8,5,23
2024-06-08,Fresh_Produce,9695.099338732482,484,20,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,8,5,23
2024-06-08,Frozen_Foods,6662.724630626223,148,45,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,8,5,23
2024-06-08,Snacks,11598.245189544265,773,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,8,5,23
2024-06-08,Household,10095.387696217955,201,50,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,8,5,23
2024-06-08,Personal_Care,8154.483528520903,116,70,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,6,8,5,23
2024-06-06,Bakery,5577.394963243998,159,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,6,3,23
2024-06-06,Dairy,8166.212304842718,136,60,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,6,3,23
2024-06-06,Beverages,9520.5154826803,380,25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,6,3,23
2024-06-06,Fresh_Produce,7105.417018880832,355,20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,6,3,23
2024-06-06,Frozen_Foods,5107.181163498973,113,45,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,6,3,23
2024-06-06,Snacks,8800.975761809375,586,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,6,3,23
2024-06-06,Household,7882.22745268254,157,50,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,6,3,23
2024-06-06,Personal_Care,7269.764500334317,103,70,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,6,6,3,23
2024-06-05,Bakery,5842.183479211559,166,35,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,6,5,2,23
2024-06-05,Dairy,9012.773930646472,150,60,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,6,5,2,23
2024-06-05,Beverages,9152.244548601107,366,25,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,6,5,2,23
2024-06-05,Fresh_Produce,7346.17846545715,367,20,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,6,5,2,23
2024-06-05,Frozen_Foods,5997.678572702658,133,45,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,6,5,2,23
2024-06-05,Snacks,7926.712076321244,528,15,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,6,5,2,23
2024-06-05,Household,9527.978886890964,190,50,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,6,5,2,23
2024-06-05,Personal_Care,7041.446516303649,100,70,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,6,5,2,23
